"roadID","loopNum"
"intersection_19","l1"
"intersection_19","l2"
"intersection_19","l3"
"intersection_19","l4"
"intersection_19","l5"
"intersection_19","l6"
"intersection_19","l7"
"intersection_19","l8"
"intersection_19","l9"
"intersection_19","l10"
"intersection_19","l11"
"intersection_19","l12"
"intersection_19","l13"
"intersection_19","l14"
"intersection_19","l15"
"intersection_19","l16"
"intersection_19","l17"
"intersection_19","l18"
"intersection_19","l19"
"intersection_19","l20"
"intersection_19","l21"
"intersection_19","l22"
"intersection_19","l23"
"intersection_19","l24"
"intersection_19","l25"
"intersection_19","l26"
"intersection_19","l27"
"intersection_19","l28"
"intersection_19","l29"
"intersection_19","l30"
"intersection_19","l31"
"intersection_19","l32"
"intersection_19","l33"
"intersection_19","l34"
"intersection_19","l35"
"intersection_19","l36"
"intersection_19","l37"
"intersection_19","l38"
"intersection_19","l39"
"intersection_19","l40"
"intersection_19","l41"
"intersection_19","l42"
"intersection_19","l43"
"intersection_19","l44"
"intersection_19","l45"
"intersection_19","l46"
"intersection_19","l47"
"intersection_19","l48"
"intersection_19","l49"
"intersection_19","l50"
"intersection_33","l23"
"intersection_33","l29"
"intersection_33","l46"
"intersection_36","l23"
"intersection_36","l46"
"intersection_68","l1"
"intersection_68","l7"
"intersection_68","l8"
"intersection_68","l11"
"intersection_68","l12"
"intersection_68","l14"
"intersection_68","l16"
"intersection_68","l17"
"intersection_68","l19"
"intersection_68","l20"
"intersection_68","l21"
"intersection_68","l22"
"intersection_68","l23"
"intersection_68","l24"
"intersection_68","l25"
"intersection_68","l28"
"intersection_68","l29"
"intersection_68","l31"
"intersection_68","l32"
"intersection_68","l33"
"intersection_68","l36"
"intersection_68","l38"
"intersection_68","l39"
"intersection_68","l40"
"intersection_68","l41"
"intersection_68","l42"
"intersection_68","l49"
"intersection_68","l50"
"intersection_87","l1"
"intersection_87","l2"
"intersection_87","l3"
"intersection_87","l4"
"intersection_87","l5"
"intersection_87","l6"
"intersection_87","l7"
"intersection_87","l8"
